JournalCode,JournalLib,EcritureNum,EcritureDate,CompteNum,CompteLib,CompAuxNum,CompAuxLib,PieceRef,PieceDate,EcritureLib,Debit,Credit,EcritureLet,DateLet,ValidDate,Montantdevise,Idevise,DateRglt,ModeRglt,NatOp,IdClient
HA,HA,HA0001264,20191204,40180938,Lib_56,,,3235,20191204,Ecriture_839,"0,00","71,90",,,20200403,,EUR,,,,
HA,HA,HA0001265,20191204,62570000,Lib_155,,,3236,20191204,Ecriture_845,"4,16","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001265,20191204,44566100,Lib_111,,,3236,20191204,Ecriture_845,"0,83","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001265,20191204,40180859,Lib_54,,,3236,20191204,Ecriture_845,"0,00","4,99",,,20200403,,EUR,,,,
HA,HA,HA0001266,20191204,62310000,Lib_148,,,3237,20191204,Ecriture_1405,"37,19","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001266,20191204,40143657,Lib_137,,,3237,20191204,Ecriture_1405,"0,00","37,19",,,20200403,,EUR,,,,
HA,HA,HA0001267,20191204,62811000,Lib_147,,,3238,20191204,Ecriture_830,"18,98","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001267,20191204,40109788,Lib_13,,,3238,20191204,Ecriture_830,"0,00","18,98",,,20200403,,EUR,,,,
HA,HA,HA0001268,20191204,62700000,Lib_149,,,3239,20191204,Ecriture_829,"0,85","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001268,20191204,40192759,Lib_19,,,3239,20191204,Ecriture_829,"0,00","0,85",,,20200403,,EUR,,,,
HA,HA,HA0001269,20191205,62260000,Lib_151,,,3240,20191205,Ecriture_832,"459,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001269,20191205,44566100,Lib_111,,,3240,20191205,Ecriture_832,"91,80","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001269,20191205,40168507,Lib_50,,,3240,20191205,Ecriture_832,"0,00","550,80",,,20200403,,EUR,,,,
HA,HA,HA0001270,20191205,61200000,Lib_153,,,3241,20191205,Ecriture_841,"38,07","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001270,20191205,44566100,Lib_111,,,3241,20191205,Ecriture_841,"7,39","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001270,20191205,40136616,Lib_28,,,3241,20191205,Ecriture_841,"0,00","45,46",,,20200403,,EUR,,,,
HA,HA,HA0001271,20191205,62530000,Lib_152,,,3242,20191205,Ecriture_1059,"26,22","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001271,20191205,44566100,Lib_111,,,3242,20191205,Ecriture_1059,"3,28","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001271,20191205,40180938,Lib_56,,,3242,20191205,Ecriture_1059,"0,00","29,50",,,20200403,,EUR,,,,
HA,HA,HA0001272,20191205,62700000,Lib_149,,,3243,20191205,Ecriture_829,"2,89","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001272,20191205,40192759,Lib_19,,,3243,20191205,Ecriture_829,"0,00","2,89",,,20200403,,EUR,,,,
HA,HA,HA0001273,20191205,62811000,Lib_147,,,3244,20191205,Ecriture_830,"89,45","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001273,20191205,40183270,Lib_63,,,3244,20191205,Ecriture_830,"0,00","89,45",,,20200403,,EUR,,,,
HA,HA,HA0001274,20191205,62811000,Lib_147,,,3245,20191205,Ecriture_1394,"39,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001274,20191205,40109788,Lib_13,,,3245,20191205,Ecriture_1394,"0,00","39,00",,,20200403,,EUR,,,,
HA,HA,HA0001275,20191205,62700000,Lib_149,,,3246,20191205,Ecriture_829,"1,24","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001275,20191205,40192759,Lib_19,,,3246,20191205,Ecriture_829,"0,00","1,24",,,20200403,,EUR,,,,
HA,HA,HA0001276,20191205,62811000,Lib_147,,,3247,20191205,Ecriture_830,"32,53","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001276,20191205,40183270,Lib_63,,,3247,20191205,Ecriture_830,"0,00","32,53",,,20200403,,EUR,,,,
HA,HA,HA0001277,20191205,62710000,Lib_12,,,3248,20191205,Ecriture_1261,"0,20","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001277,20191205,40153538,Lib_139,,,3248,20191205,Ecriture_1261,"0,00","0,20",,,20200403,,EUR,,,,
HA,HA,HA0001278,20191206,61200000,Lib_153,,,3249,20191206,Ecriture_841,"48,74","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001278,20191206,44566100,Lib_111,,,3249,20191206,Ecriture_841,"9,46","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001278,20191206,40136616,Lib_28,,,3249,20191206,Ecriture_841,"0,00","58,20",,,20200403,,EUR,,,,
HA,HA,HA0001279,20191206,61200000,Lib_153,,,3250,20191206,Ecriture_841,"48,74","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001279,20191206,44566100,Lib_111,,,3250,20191206,Ecriture_841,"9,46","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001279,20191206,40136616,Lib_28,,,3250,20191206,Ecriture_841,"0,00","58,20",,,20200403,,EUR,,,,
HA,HA,HA0001280,20191206,62530000,Lib_152,,,3251,20191206,Ecriture_839,"36,36","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001280,20191206,44566100,Lib_111,,,3251,20191206,Ecriture_839,"3,64","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001280,20191206,40180938,Lib_56,,,3251,20191206,Ecriture_839,"0,00","40,00",,,20200403,,EUR,,,,
HA,HA,HA0001281,20191209,62570000,Lib_155,,,3252,20191209,Ecriture_845,"58,85","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001281,20191209,40180859,Lib_54,,,3252,20191209,Ecriture_845,"0,00","58,85",,,20200403,,EUR,,,,
HA,HA,HA0001282,20191209,62510000,Lib_156,,,3253,20191209,Ecriture_864,"15,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001282,20191209,40183085,Lib_61,,,3253,20191209,Ecriture_864,"0,00","15,00",,,20200403,,EUR,,,,
HA,HA,HA0001283,20191209,60630000,Lib_154,,,3254,20191209,Ecriture_1344,"2,49","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001283,20191209,44566100,Lib_111,,,3254,20191209,Ecriture_1344,"0,50","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001283,20191209,40183266,Lib_62,,,3254,20191209,Ecriture_1344,"0,00","2,99",,,20200403,,EUR,,,,
HA,HA,HA0001284,20191209,62340000,Lib_170,,,3255,20191209,Ecriture_1356,"29,17","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001284,20191209,44566100,Lib_111,,,3255,20191209,Ecriture_1356,"5,83","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001284,20191209,40182789,Lib_60,,,3255,20191209,Ecriture_1356,"0,00","35,00",,,20200403,,EUR,,,,
HA,HA,HA0001285,20191209,62570000,Lib_155,,,3256,20191209,Ecriture_1467,"0,00","16,66",,,20200403,,EUR,,,,
HA,HA,HA0001285,20191209,44566100,Lib_111,,,3256,20191209,Ecriture_1467,"0,00","3,33",,,20200403,,EUR,,,,
HA,HA,HA0001285,20191209,40980859,Lib_79,,,3256,20191209,Ecriture_1467,"19,99","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001286,20191209,62710000,Lib_12,,,3257,20191209,Ecriture_1261,"0,20","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001286,20191209,40153538,Lib_139,,,3257,20191209,Ecriture_1261,"0,00","0,20",,,20200403,,EUR,,,,
HA,HA,HA0001287,20191210,62700000,Lib_149,,,3258,20191210,Ecriture_849,"33,35","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001287,20191210,40192759,Lib_19,,,3258,20191210,Ecriture_849,"0,00","33,35",,,20200403,,EUR,,,,
HA,HA,HA0001288,20191210,62530000,Lib_152,,,3259,20191210,Ecriture_1469,"43,64","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001288,20191210,44566100,Lib_111,,,3259,20191210,Ecriture_1469,"4,36","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001288,20191210,40180938,Lib_56,,,3259,20191210,Ecriture_1469,"0,00","48,00",,,20200403,,EUR,,,,
HA,HA,HA0001289,20191210,62510000,Lib_156,,,3260,20191210,Ecriture_1470,"132,71","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001289,20191210,40135322,Lib_132,,,3260,20191210,Ecriture_1470,"0,00","132,71",,,20200403,,EUR,,,,
HA,HA,HA0001290,20191210,62570000,Lib_155,,,3261,20191210,Ecriture_870,"9,49","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001290,20191210,44566100,Lib_111,,,3261,20191210,Ecriture_870,"0,52","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001290,20191210,40180859,Lib_54,,,3261,20191210,Ecriture_870,"0,00","10,01",,,20200403,,EUR,,,,
HA,HA,HA0001291,20191210,62570000,Lib_155,,,3262,20191210,Ecriture_876,"151,19","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001291,20191210,44566100,Lib_111,,,3262,20191210,Ecriture_876,"30,24","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001291,20191210,40180859,Lib_54,,,3262,20191210,Ecriture_876,"0,00","181,43",,,20200403,,EUR,,,,
HA,HA,HA0001292,20191210,62700000,Lib_149,,,3263,20191210,Ecriture_829,"0,33","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001292,20191210,40192759,Lib_19,,,3263,20191210,Ecriture_829,"0,00","0,33",,,20200403,,EUR,,,,
HA,HA,HA0001293,20191210,62811000,Lib_147,,,3264,20191210,Ecriture_830,"0,90","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001293,20191210,40109788,Lib_13,,,3264,20191210,Ecriture_830,"0,00","0,90",,,20200403,,EUR,,,,
HA,HA,HA0001294,20191210,62710000,Lib_12,,,3265,20191210,Ecriture_1261,"0,20","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001294,20191210,40153538,Lib_139,,,3265,20191210,Ecriture_1261,"0,00","0,20",,,20200403,,EUR,,,,
HA,HA,HA0001295,20191211,62610000,Lib_157,,,3266,20191211,Ecriture_867,"8,77","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001295,20191211,40143235,Lib_34,,,3266,20191211,Ecriture_867,"0,00","8,77",,,20200403,,EUR,,,,
HA,HA,HA0001296,20191211,62570000,Lib_155,,,3267,20191211,Ecriture_870,"9,99","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001296,20191211,44566100,Lib_111,,,3267,20191211,Ecriture_870,"2,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001296,20191211,40180859,Lib_54,,,3267,20191211,Ecriture_870,"0,00","11,99",,,20200403,,EUR,,,,
HA,HA,HA0001297,20191211,60630000,Lib_154,,,3268,20191211,Ecriture_846,"21,90","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001297,20191211,40183266,Lib_62,,,3268,20191211,Ecriture_846,"0,00","21,90",,,20200403,,EUR,,,,
HA,HA,HA0001298,20191211,62700000,Lib_149,,,3269,20191211,Ecriture_829,"1,24","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001298,20191211,40192759,Lib_19,,,3269,20191211,Ecriture_829,"0,00","1,24",,,20200403,,EUR,,,,
HA,HA,HA0001299,20191211,62811000,Lib_147,,,3270,20191211,Ecriture_830,"32,56","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001299,20191211,40183270,Lib_63,,,3270,20191211,Ecriture_830,"0,00","32,56",,,20200403,,EUR,,,,
HA,HA,HA0001300,20191211,62700000,Lib_149,,,3271,20191211,Ecriture_829,"2,57","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001300,20191211,40192759,Lib_19,,,3271,20191211,Ecriture_829,"0,00","2,57",,,20200403,,EUR,,,,
HA,HA,HA0001301,20191211,62811000,Lib_147,,,3272,20191211,Ecriture_830,"78,23","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001301,20191211,40183270,Lib_63,,,3272,20191211,Ecriture_830,"0,00","78,23",,,20200403,,EUR,,,,
HA,HA,HA0001302,20191211,62811000,Lib_147,,,3273,20191211,Ecriture_1471,"50,47","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001302,20191211,40109788,Lib_13,,,3273,20191211,Ecriture_1471,"0,00","50,47",,,20200403,,EUR,,,,
HA,HA,HA0001303,20191213,60410000,Lib_160,,,3274,20191213,Ecriture_1474,"300,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001303,20191213,40182630,Lib_42,,,3274,20191213,Ecriture_1474,"0,00","300,00",,,20200403,,EUR,,,,
HA,HA,HA0001304,20191213,62610000,Lib_157,,,3275,20191213,Ecriture_1475,"7,76","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001304,20191213,40143235,Lib_34,,,3275,20191213,Ecriture_1475,"0,00","7,76",,,20200403,,EUR,,,,
HA,HA,HA0001305,20191216,62570000,Lib_155,,,3276,20191216,Ecriture_1204,"375,29","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001305,20191216,44566100,Lib_111,,,3276,20191216,Ecriture_1204,"75,06","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001305,20191216,40180859,Lib_54,,,3276,20191216,Ecriture_1204,"0,00","450,35",,,20200403,,EUR,,,,
HA,HA,HA0001306,20191216,62570000,Lib_155,,,3277,20191216,Ecriture_870,"4,64","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001306,20191216,44566100,Lib_111,,,3277,20191216,Ecriture_870,"0,38","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001306,20191216,40180859,Lib_54,,,3277,20191216,Ecriture_870,"0,00","5,02",,,20200403,,EUR,,,,
HA,HA,HA0001307,20191216,62570000,Lib_155,,,3278,20191216,Ecriture_870,"12,06","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001307,20191216,44566100,Lib_111,,,3278,20191216,Ecriture_870,"0,99","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001307,20191216,40180859,Lib_54,,,3278,20191216,Ecriture_870,"0,00","13,05",,,20200403,,EUR,,,,
HA,HA,HA0001308,20191216,62530000,Lib_152,,,3279,20191216,Ecriture_839,"42,72","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001308,20191216,44566100,Lib_111,,,3279,20191216,Ecriture_839,"4,28","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001308,20191216,40180938,Lib_56,,,3279,20191216,Ecriture_839,"0,00","47,00",,,20200403,,EUR,,,,
HA,HA,HA0001309,20191217,62600000,Lib_150,,,3280,20191217,Ecriture_862,"13,33","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001309,20191217,44566100,Lib_111,,,3280,20191217,Ecriture_862,"2,67","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001309,20191217,40183376,Lib_64,,,3280,20191217,Ecriture_862,"0,00","16,00",,,20200403,,EUR,,,,
HA,HA,HA0001310,20191217,62600000,Lib_150,,,3281,20191217,Ecriture_842,"7,98","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001310,20191217,44566100,Lib_111,,,3281,20191217,Ecriture_842,"1,01","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001310,20191217,40183376,Lib_64,,,3281,20191217,Ecriture_842,"0,00","8,99",,,20200403,,EUR,,,,
HA,HA,HA0001311,20191217,62700000,Lib_149,,,3282,20191217,Ecriture_829,"1,06","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001311,20191217,40192759,Lib_19,,,3282,20191217,Ecriture_829,"0,00","1,06",,,20200403,,EUR,,,,
HA,HA,HA0001312,20191217,62811000,Lib_147,,,3283,20191217,Ecriture_830,"26,11","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001312,20191217,40109788,Lib_13,,,3283,20191217,Ecriture_830,"0,00","26,11",,,20200403,,EUR,,,,
HA,HA,HA0001313,20191217,60630000,Lib_154,,,3284,20191217,Ecriture_846,"11,67","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001313,20191217,44566100,Lib_111,,,3284,20191217,Ecriture_846,"2,33","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001313,20191217,40183266,Lib_62,,,3284,20191217,Ecriture_846,"0,00","14,00",,,20200403,,EUR,,,,
HA,HA,HA0001314,20191217,60630000,Lib_154,,,3285,20191217,Ecriture_846,"11,67","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001314,20191217,44566100,Lib_111,,,3285,20191217,Ecriture_846,"2,33","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001314,20191217,40183266,Lib_62,,,3285,20191217,Ecriture_846,"0,00","14,00",,,20200403,,EUR,,,,
HA,HA,HA0001315,20191218,62700000,Lib_149,,,3286,20191218,Ecriture_829,"1,24","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001315,20191218,40192759,Lib_19,,,3286,20191218,Ecriture_829,"0,00","1,24",,,20200403,,EUR,,,,
HA,HA,HA0001316,20191218,62811000,Lib_147,,,3287,20191218,Ecriture_830,"32,34","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001316,20191218,40183270,Lib_63,,,3287,20191218,Ecriture_830,"0,00","32,34",,,20200403,,EUR,,,,
HA,HA,HA0001317,20191219,62610000,Lib_157,,,3288,20191219,Ecriture_944,"18,75","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001317,20191219,40162508,Lib_146,,,3288,20191219,Ecriture_944,"0,00","18,75",,,20200403,,EUR,,,,
HA,HA,HA0001318,20191219,62530000,Lib_152,,,3289,20191219,Ecriture_844,"7,64","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001318,20191219,44566100,Lib_111,,,3289,20191219,Ecriture_844,"0,76","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001318,20191219,40180938,Lib_56,,,3289,20191219,Ecriture_844,"0,00","8,40",,,20200403,,EUR,,,,
HA,HA,HA0001319,20191219,62530000,Lib_152,,,3290,20191219,Ecriture_844,"27,27","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001319,20191219,44566100,Lib_111,,,3290,20191219,Ecriture_844,"2,73","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001319,20191219,40180938,Lib_56,,,3290,20191219,Ecriture_844,"0,00","30,00",,,20200403,,EUR,,,,
HA,HA,HA0001320,20191220,62600000,Lib_150,,,3291,20191220,Ecriture_842,"7,98","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001320,20191220,44566100,Lib_111,,,3291,20191220,Ecriture_842,"1,01","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001320,20191220,40183376,Lib_64,,,3291,20191220,Ecriture_842,"0,00","8,99",,,20200403,,EUR,,,,
HA,HA,HA0001321,20191221,62510000,Lib_156,,,3292,20191221,Ecriture_1484,"15,10","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001321,20191221,40183085,Lib_61,,,3292,20191221,Ecriture_1484,"0,00","15,10",,,20200403,,EUR,,,,
HA,HA,HA0001322,20191221,62530000,Lib_152,,,3293,20191221,Ecriture_1485,"22,27","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001322,20191221,44566100,Lib_111,,,3293,20191221,Ecriture_1485,"2,23","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001322,20191221,40180938,Lib_56,,,3293,20191221,Ecriture_1485,"0,00","24,50",,,20200403,,EUR,,,,
HA,HA,HA0001323,20191221,62530000,Lib_152,,,3294,20191221,Ecriture_1486,"5,17","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001323,20191221,44566100,Lib_111,,,3294,20191221,Ecriture_1486,"0,28","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001323,20191221,40192266,Lib_72,,,3294,20191221,Ecriture_1486,"0,00","5,45",,,20200403,,EUR,,,,
HA,HA,HA0001324,20191223,62510000,Lib_156,,,3295,20191223,Ecriture_864,"15,10","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001324,20191223,40183085,Lib_61,,,3295,20191223,Ecriture_864,"0,00","15,10",,,20200403,,EUR,,,,
HA,HA,HA0001325,20191223,62530000,Lib_152,,,3296,20191223,Ecriture_839,"200,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001325,20191223,44566100,Lib_111,,,3296,20191223,Ecriture_839,"20,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001325,20191223,40180938,Lib_56,,,3296,20191223,Ecriture_839,"0,00","220,00",,,20200403,,EUR,,,,
HA,HA,HA0001326,20191223,62570000,Lib_155,,,3297,20191223,Ecriture_845,"3,22","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001326,20191223,44566100,Lib_111,,,3297,20191223,Ecriture_845,"0,37","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001326,20191223,40180859,Lib_54,,,3297,20191223,Ecriture_845,"0,00","3,59",,,20200403,,EUR,,,,
HA,HA,HA0001327,20191223,62570000,Lib_155,,,3298,20191223,Ecriture_1490,"0,00","7,63",,,20200403,,EUR,,,,
HA,HA,HA0001327,20191223,44566100,Lib_111,,,3298,20191223,Ecriture_1490,"0,00","1,53",,,20200403,,EUR,,,,
HA,HA,HA0001327,20191223,40980859,Lib_79,,,3298,20191223,Ecriture_1490,"9,16","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001328,20191224,62530000,Lib_152,,,3299,20191224,Ecriture_839,"59,09","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001328,20191224,44566100,Lib_111,,,3299,20191224,Ecriture_839,"5,91","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001328,20191224,40180938,Lib_56,,,3299,20191224,Ecriture_839,"0,00","65,00",,,20200403,,EUR,,,,
HA,HA,HA0001329,20191226,62530000,Lib_152,,,3300,20191226,Ecriture_844,"5,69","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001329,20191226,44566100,Lib_111,,,3300,20191226,Ecriture_844,"0,31","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001329,20191226,40192266,Lib_72,,,3300,20191226,Ecriture_844,"0,00","6,00",,,20200403,,EUR,,,,
HA,HA,HA0001330,20191226,62530000,Lib_152,,,3301,20191226,Ecriture_844,"11,45","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001330,20191226,44566100,Lib_111,,,3301,20191226,Ecriture_844,"1,15","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001330,20191226,40180938,Lib_56,,,3301,20191226,Ecriture_844,"0,00","12,60",,,20200403,,EUR,,,,
HA,HA,HA0001331,20191226,62700000,Lib_149,,,3302,20191226,Ecriture_829,"0,48","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001331,20191226,40129916,Lib_22,,,3302,20191226,Ecriture_829,"0,00","0,48",,,20200403,,EUR,,,,
HA,HA,HA0001332,20191226,62811000,Lib_147,,,3303,20191226,Ecriture_830,"6,32","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001332,20191226,40183270,Lib_63,,,3303,20191226,Ecriture_830,"0,00","6,32",,,20200403,,EUR,,,,
HA,HA,HA0001333,20191227,62600000,Lib_150,,,3304,20191227,Ecriture_872,"14,17","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001333,20191227,44566100,Lib_111,,,3304,20191227,Ecriture_872,"2,83","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001333,20191227,40183376,Lib_64,,,3304,20191227,Ecriture_872,"0,00","17,00",,,20200403,,EUR,,,,
HA,HA,HA0001334,20191227,63511000,Lib_165,,,3305,20191227,Ecriture_1491,"774,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001334,20191227,44749194,Lib_114,,,3305,20191227,Ecriture_1491,"0,00","774,00",,,20200403,,EUR,,,,
HA,HA,HA0001335,20191228,61500000,Lib_169,,,3306,20191228,Ecriture_1494,"412,83","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001335,20191228,44566100,Lib_111,,,3306,20191228,Ecriture_1494,"82,57","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001335,20191228,40184267,Lib_142,,,3306,20191228,Ecriture_1494,"0,00","495,40",,,20200403,,EUR,,,,
HA,HA,HA0001336,20191228,60400000,Lib_162,,,3307,20191228,Ecriture_1495,"137,29","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001336,20191228,44566100,Lib_111,,,3307,20191228,Ecriture_1495,"27,46","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001336,20191228,40185250,Lib_68,,,3307,20191228,Ecriture_1495,"0,00","164,75",,,20200403,,EUR,,,,
HA,HA,HA0001337,20191228,61321000,Lib_159,,,3308,20191228,Ecriture_1496,"1886,27","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001337,20191228,44566100,Lib_111,,,3308,20191228,Ecriture_1496,"377,25","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001337,20191228,40182484,Lib_58,,,3308,20191228,Ecriture_1496,"0,00","2263,52",,,20200403,,EUR,,,,
HA,HA,HA0001338,20191228,60420000,Lib_168,,,3309,20191228,Ecriture_1497,"3000,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001338,20191228,44566100,Lib_111,,,3309,20191228,Ecriture_1497,"600,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001338,20191228,40155014,Lib_42,,,3309,20191228,Ecriture_1497,"0,00","3600,00",,,20200403,,EUR,,,,
HA,HA,HA0001339,20191228,60410000,Lib_160,,,3310,20191228,Ecriture_1498,"1000,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001339,20191228,40182630,Lib_42,,,3310,20191228,Ecriture_1498,"0,00","1000,00",,,20200403,,EUR,,,,
HA,HA,HA0001340,20191230,62600000,Lib_150,,,3311,20191230,Ecriture_869,"7,98","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001340,20191230,44566100,Lib_111,,,3311,20191230,Ecriture_869,"1,01","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001340,20191230,40183376,Lib_64,,,3311,20191230,Ecriture_869,"0,00","8,99",,,20200403,,EUR,,,,
HA,HA,HA0001341,20191230,61600000,Lib_158,,,3312,20191230,Ecriture_882,"197,79","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001341,20191230,40180191,Lib_53,,,3312,20191230,Ecriture_882,"0,00","197,79",,,20200403,,EUR,,,,
HA,HA,HA0001342,20191230,62600000,Lib_150,,,3313,20191230,Ecriture_862,"9,28","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001342,20191230,44566100,Lib_111,,,3313,20191230,Ecriture_862,"1,86","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001342,20191230,40183376,Lib_64,,,3313,20191230,Ecriture_862,"0,00","11,14",,,20200403,,EUR,,,,
HA,HA,HA0001343,20191230,60410000,Lib_160,,,3314,20191230,Ecriture_1505,"1000,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001343,20191230,40182630,Lib_42,,,3314,20191230,Ecriture_1505,"0,00","1000,00",,,20200403,,EUR,,,,
HA,HA,HA0001344,20191230,62811000,Lib_147,,,3315,20191230,Ecriture_874,"9,99","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001344,20191230,40109788,Lib_13,,,3315,20191230,Ecriture_874,"0,00","9,99",,,20200403,,EUR,,,,
HA,HA,HA0001345,20191230,62811000,Lib_147,,,3316,20191230,Ecriture_866,"49,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001345,20191230,40109788,Lib_13,,,3316,20191230,Ecriture_866,"0,00","49,00",,,20200403,,EUR,,,,
HA,HA,HA0001346,20191231,62510000,Lib_156,,,3317,20191231,Ecriture_864,"15,00","0,00",,,20200403,,EUR,,,,
HA,HA,HA0001346,20191231,40183085,Lib_61,,,3317,20191231,Ecriture_864,"0,00","15,00",,,20200403,,EUR,,,,
